Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,1719.40,1719.40,0.97,0.00,0.00,0.00,68118.35,52576.86,53632.66,1.83,1.00,1.00,230.00,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.95,1.00,1.05,162.51,1.00,2024-10-30 11:45:02,46.79,47.83,46.79,206.71,5.58,1.00,30.00,0.00,0.00,1.14,0.00,1.00,44.26,44.26,1,40.00,40.00,36.36,50.37,1.00,177.06,0.00,0.00,0.00,1.09,38.32,43133,0.00,0.00,0.00,0.00,0.98,25777.00,0.91,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CCD2596D511EF937150EBF6EE7050,53632.66,57275.20,46.71
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,2058.25,2058.25,0.97,0.00,0.00,0.00,92775.00,69055.96,70244.44,1.83,2.00,2.00,683.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,1.00,1.10,177.65,1.00,2024-10-30 11:45:02,51.19,52.81,51.19,252.40,5.66,1.00,-85.00,-45.00,0.00,1.14,0.00,1.00,49.07,49.07,2,44.00,43.00,23.39,55.86,1.00,196.26,0.00,0.00,0.00,1.10,32.98,43134,0.00,0.00,0.00,0.00,0.95,19346.00,0.91,2024-10-30 11:45:02,2024-10-30 11:45:02,0.03,F18CD0CC96D511EF937150EBF6EE7050,70244.44,77121.43,50.37
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,3152.15,3152.15,0.92,0.00,0.00,0.00,166528.61,127239.38,133129.54,1.83,3.00,3.00,836.00,1139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.89,1.00,1.12,216.50,1.00,2024-10-30 11:45:02,63.35,65.02,63.35,148.83,5.91,1.00,-65.00,65.00,0.00,1.15,0.00,1.00,59.63,59.63,3,49.00,50.00,39.87,68.69,1.00,238.52,0.00,0.00,0.00,1.10,48.95,43135,0.00,0.00,0.00,0.00,0.94,47841.00,0.90,2024-10-30 11:45:02,2024-10-30 11:45:02,0.03,F18CD33196D511EF937150EBF6EE7050,133129.54,143938.04,61.36
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,3229.39,3229.39,0.84,0.00,0.00,0.00,197053.04,132257.35,138052.43,1.83,4.00,4.00,578.00,1339.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.81,0.95,1.23,229.60,1.00,2024-10-30 11:45:02,64.12,69.45,64.12,252.69,6.83,1.00,-55.00,80.00,0.00,1.26,0.00,1.00,63.07,63.07,4,51.00,49.00,21.13,79.67,1.00,252.28,0.00,0.00,0.00,1.10,27.74,43136,0.00,0.00,0.00,0.00,0.90,25904.00,0.70,2024-10-30 11:45:02,2024-10-30 11:45:02,0.08,F18CD57596D511EF937150EBF6EE7050,138052.43,175380.37,61.36
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,2380.62,2380.62,0.99,0.00,0.00,0.00,106866.49,87096.19,87377.16,1.83,5.00,5.00,853.00,308.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.93,1.00,1.07,188.43,1.00,2024-10-30 11:45:02,55.06,56.17,55.06,190.46,8.08,1.00,35.00,-90.00,0.00,1.12,0.00,1.00,51.43,51.43,5,44.00,45.00,34.26,57.70,1.00,205.74,0.00,0.00,0.00,1.09,38.94,43137,0.00,0.00,0.00,0.00,0.97,32135.00,0.94,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CD79B96D511EF937150EBF6EE7050,87377.16,92787.66,54.03
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,1856.71,1856.71,0.98,0.00,0.00,0.00,75593.79,59385.40,60183.64,1.83,6.00,6.00,842.00,1187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,168.07,1.00,2024-10-30 11:45:02,48.62,49.66,48.62,179.84,8.08,1.00,45.00,0.00,0.00,1.14,0.00,1.00,45.83,45.83,6,41.00,41.00,39.12,52.20,1.00,183.31,0.00,0.00,0.00,1.09,40.47,43137,0.00,0.00,0.00,0.00,0.97,29613.00,0.94,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CD9B996D511EF937150EBF6EE7050,60183.64,64110.99,48.54
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,3766.82,3766.82,0.89,0.00,0.00,0.00,212951.00,176564.40,173910.71,1.83,7.00,7.00,717.00,1265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.76,0.95,1.31,249.59,0.98,2024-10-30 11:45:02,69.25,75.66,69.25,196.47,8.58,1.43,75.00,5.00,0.00,1.02,0.00,0.70,82.05,57.48,7,59.00,53.00,33.16,83.34,1.00,279.08,0.00,0.00,0.00,1.12,39.07,43138,0.00,0.00,0.00,0.00,0.87,46624.00,0.71,2024-10-30 11:45:02,2024-10-30 11:45:02,0.08,F18CDBCE96D511EF937150EBF6EE7050,173910.71,226733.62,68.69
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,3712.88,3712.88,0.88,0.00,0.00,0.00,219165.01,159669.43,170188.39,1.83,8.00,8.00,715.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.86,0.99,1.17,234.86,1.00,2024-10-30 11:45:02,68.76,70.97,68.76,203.41,9.91,1.00,80.00,0.00,0.00,1.19,0.00,1.00,65.35,65.35,8,56.00,50.00,29.13,77.84,1.00,261.39,0.00,0.00,0.00,1.11,43.64,43139,0.00,0.00,0.00,0.00,0.93,40435.00,0.87,2024-10-30 11:45:02,2024-10-30 11:45:02,0.03,F18CDDF296D511EF937150EBF6EE7050,170188.39,187199.92,65.02
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,6670.70,6670.70,0.96,0.00,0.00,0.00,455834.83,402189.14,409846.29,1.83,9.00,9.00,736.00,342.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.89,1.00,1.12,306.97,1.00,2024-10-30 11:45:02,92.16,93.92,92.16,135.36,10.08,1.00,20.00,-45.00,0.00,1.15,0.00,1.00,83.41,83.41,9,66.00,65.00,31.36,96.16,1.00,333.66,0.00,0.00,0.00,1.09,50.93,43140,0.00,0.00,0.00,0.00,0.95,74011.00,0.94,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CE00396D511EF937150EBF6EE7050,409846.29,433788.58,90.66
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,4091.31,4091.31,0.93,0.00,0.00,0.00,246774.74,189326.90,196860.21,1.83,10.00,10.00,533.00,1170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.86,0.99,1.16,245.38,1.00,2024-10-30 11:45:02,72.17,74.23,72.17,163.97,10.58,1.00,-65.00,40.00,0.00,1.15,0.00,1.00,67.98,67.98,10,55.00,54.00,35.09,77.84,1.00,271.93,0.00,0.00,0.00,1.11,46.32,43141,0.00,0.00,0.00,0.00,0.93,53128.00,0.88,2024-10-30 11:45:02,2024-10-30 11:45:02,0.03,F18CE21A96D511EF937150EBF6EE7050,196860.21,214165.20,70.52
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,6289.32,6289.32,0.97,0.00,0.00,0.00,417097.63,369127.99,375205.73,1.83,11.00,11.00,599.00,1121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.90,1.00,1.11,298.72,1.00,2024-10-30 11:45:02,89.49,91.17,89.49,147.06,11.66,1.00,5.00,-90.00,0.00,1.14,0.00,1.00,80.98,80.98,11,63.00,64.00,31.84,92.50,1.00,323.92,0.00,0.00,0.00,1.08,46.05,43142,0.00,0.00,0.00,0.00,0.95,71196.00,0.91,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CE43496D511EF937150EBF6EE7050,375205.73,396823.19,88.83
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,7658.90,7658.90,0.97,0.00,0.00,0.00,628491.24,496317.76,504211.91,1.83,12.00,12.00,238.00,222.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.82,1.00,1.22,328.79,1.00,2024-10-30 11:45:02,98.75,100.99,98.75,84.42,11.98,1.00,10.00,-90.00,0.00,1.11,0.00,1.00,92.84,92.84,12,68.00,70.00,38.12,103.49,1.00,371.36,0.00,0.00,0.00,1.13,58.73,43143,0.00,0.00,0.00,0.00,0.91,102160.00,0.90,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CE64996D511EF937150EBF6EE7050,504211.91,539342.39,97.99
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,2652.94,2652.94,0.95,0.00,0.00,0.00,125692.75,100014.66,102791.16,1.83,13.00,13.00,301.00,1744.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.00,1.09,200.13,1.00,2024-10-30 11:45:02,58.12,60.24,58.12,133.59,12.83,1.00,-85.00,0.00,0.00,1.16,0.00,1.00,54.29,54.29,13,48.00,45.00,44.58,63.19,1.00,217.17,0.00,0.00,0.00,1.09,40.75,43144,0.00,0.00,0.00,0.00,0.96,45958.00,0.91,2024-10-30 11:45:02,2024-10-30 11:45:02,0.04,F18CE85696D511EF937150EBF6EE7050,102791.16,114455.89,55.86
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,2235.02,2235.02,0.91,0.00,0.00,0.00,98067.41,75180.00,79485.10,1.83,14.00,14.00,496.00,1652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.94,1.00,1.07,183.52,1.00,2024-10-30 11:45:02,53.35,54.64,53.35,143.30,13.08,1.00,-85.00,10.00,0.00,1.15,0.00,1.00,49.98,49.98,14,45.00,43.00,44.03,57.70,1.00,199.93,0.00,0.00,0.00,1.09,40.20,43145,0.00,0.00,0.00,0.00,0.97,39101.00,0.95,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CEA6896D511EF937150EBF6EE7050,79485.10,85427.14,50.37
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,8015.29,8015.29,0.97,0.00,0.00,0.00,651887.30,531140.14,539811.74,1.83,15.00,15.00,457.00,1338.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.83,1.00,1.20,337.22,1.00,2024-10-30 11:45:02,101.02,103.43,101.02,140.81,13.73,1.00,-20.00,-90.00,0.00,1.16,0.00,1.00,93.98,93.98,15,69.00,72.00,29.44,108.98,1.00,375.91,0.00,0.00,0.00,1.11,42.11,43146,0.00,0.00,0.00,0.00,0.91,82293.00,0.94,2024-10-30 11:45:02,2024-10-30 11:45:02,0.02,F18CEC7396D511EF937150EBF6EE7050,539811.74,579422.24,99.82
2024-10-30 P2328 Group 1 Rev 3 R01 PP1,6898.73,6898.73,0.87,0.00,0.00,0.00,535940.08,410240.89,431040.03,1.83,16.00,16.00,447.00,1486.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.83,0.98,1.21,321.45,0.99,2024-10-30 11:45:02,93.72,98.45,93.72,186.19,13.83,1.00,30.00,-45.00,0.00,1.24,0.00,1.00,88.04,88.04,16,65.00,67.00,26.84,108.98,1.00,352.16,0.00,0.00,0.00,1.10,33.49,43147,0.00,0.00,0.00,0.00,0.91,65324.00,0.78,2024-10-30 11:45:02,2024-10-30 11:45:02,0.05,F18CEE8C96D511EF937150EBF6EE7050,431040.03,499604.03,90.66
