Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,1688.05,1688.05,0.94,0.00,0.00,0.00,69364.20,50348.97,52172.35,1.83,1.00,1.00,339.00,1510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.08,161.40,1.00,2024-10-30 10:55:46,46.36,47.67,46.36,188.44,2.83,1.00,5.00,-90.00,0.00,1.13,0.00,1.00,44.53,44.53,1,39.00,41.00,37.46,50.37,1.00,178.13,0.00,0.00,0.00,1.10,38.11,51053,0.00,0.00,0.00,0.00,0.96,26150.00,0.92,2024-10-30 10:55:46,2024-10-30 10:55:46,0.03,0F5C803896CF11EF937150EBF6EE7050,52172.35,56728.56,44.87
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,3327.57,3327.57,0.96,0.00,0.00,0.00,172013.12,140817.14,144395.76,1.83,2.00,2.00,472.00,646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.91,1.00,1.10,221.74,1.00,2024-10-30 10:55:46,65.09,66.70,65.09,245.57,2.91,1.00,-40.00,45.00,0.00,1.17,0.00,1.00,60.28,60.28,2,51.00,50.00,24.63,70.52,1.00,241.11,0.00,0.00,0.00,1.09,34.09,51054,0.00,0.00,0.00,0.00,0.96,31015.00,0.91,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C844596CF11EF937150EBF6EE7050,144395.76,155378.56,63.19
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,2269.91,2269.91,0.98,0.00,0.00,0.00,97414.87,80395.70,81353.43,1.83,3.00,3.00,338.00,1396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,184.38,1.00,2024-10-30 10:55:46,53.76,54.80,53.76,253.11,2.91,1.00,-80.00,0.00,0.00,1.12,0.00,1.00,49.87,49.87,3,44.00,43.00,21.01,55.86,1.00,199.48,0.00,0.00,0.00,1.08,27.18,51054,0.00,0.00,0.00,0.00,0.98,18909.00,0.95,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C871496CF11EF937150EBF6EE7050,81353.43,86145.01,52.20
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,2506.30,2506.30,0.99,0.00,0.00,0.00,113396.06,93893.23,94387.13,1.83,4.00,4.00,263.00,844.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.94,1.00,1.06,193.15,1.00,2024-10-30 10:55:46,56.49,57.70,56.49,171.06,3.08,1.00,20.00,-90.00,0.00,1.13,0.00,1.00,52.46,52.46,4,45.00,46.00,38.72,59.53,1.00,209.84,0.00,0.00,0.00,1.09,39.78,51055,0.00,0.00,0.00,0.00,0.97,37985.00,0.94,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C898496CF11EF937150EBF6EE7050,94387.13,100559.29,55.86
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,2647.07,2647.07,0.92,0.00,0.00,0.00,123838.99,97925.89,102449.85,1.83,5.00,5.00,642.00,1743.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.93,1.00,1.08,198.62,1.00,2024-10-30 10:55:46,58.05,59.53,58.05,200.08,3.41,1.00,-80.00,0.00,0.00,1.17,0.00,1.00,54.02,54.02,5,48.00,45.00,34.42,63.19,1.00,216.10,0.00,0.00,0.00,1.09,37.73,51056,0.00,0.00,0.00,0.00,0.96,35417.00,0.93,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C8BD896CF11EF937150EBF6EE7050,102449.85,110443.61,55.86
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,1934.27,1934.27,0.96,0.00,0.00,0.00,81605.68,62712.75,63994.04,1.83,6.00,6.00,287.00,1069.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.93,1.00,1.07,171.74,1.00,2024-10-30 10:55:46,49.63,50.93,49.63,253.96,3.48,1.00,55.00,0.00,0.00,1.15,0.00,1.00,47.01,47.01,6,42.00,41.00,22.93,54.03,1.00,188.05,0.00,0.00,0.00,1.09,31.19,51057,0.00,0.00,0.00,0.00,0.97,17976.00,0.91,2024-10-30 10:55:46,2024-10-30 10:55:46,0.03,0F5C8E1396CF11EF937150EBF6EE7050,63994.04,69164.82,48.54
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,3685.92,3685.92,0.97,0.00,0.00,0.00,194122.23,165242.07,168338.40,1.83,7.00,7.00,510.00,1686.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.92,1.00,1.08,231.05,1.00,2024-10-30 10:55:46,68.51,69.86,68.51,207.57,3.58,1.00,5.00,-90.00,0.00,1.15,0.00,1.00,62.76,62.76,7,51.00,53.00,27.09,72.35,1.00,251.03,0.00,0.00,0.00,1.09,32.05,51058,0.00,0.00,0.00,0.00,0.96,37356.00,0.96,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C913396CF11EF937150EBF6EE7050,168338.40,178482.09,66.85
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,1696.59,1696.59,0.99,0.00,0.00,0.00,67606.70,52215.37,52569.08,1.83,8.00,8.00,822.00,1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,1.00,1.06,161.65,1.00,2024-10-30 10:55:46,46.48,47.62,46.48,243.57,4.16,1.00,60.00,0.00,0.00,1.14,0.00,1.00,44.15,44.15,8,40.00,39.00,26.41,50.37,1.00,176.61,0.00,0.00,0.00,1.09,31.89,51059,0.00,0.00,0.00,0.00,0.97,18514.00,0.94,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C939A96CF11EF937150EBF6EE7050,52569.08,56547.13,44.87
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,3557.28,3557.28,0.91,0.00,0.00,0.00,218049.01,152448.70,159603.14,1.83,9.00,9.00,259.00,1722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.83,0.99,1.21,230.49,1.00,2024-10-30 10:55:46,67.30,69.40,67.30,126.51,4.23,1.00,-80.00,0.00,0.00,1.14,0.00,1.00,65.24,65.24,9,54.00,49.00,41.03,74.18,1.00,260.94,0.00,0.00,0.00,1.13,43.19,51060,0.00,0.00,0.00,0.00,0.91,54819.00,0.80,2024-10-30 10:55:46,2024-10-30 10:55:46,0.03,0F5C95E096CF11EF937150EBF6EE7050,159603.14,174995.20,63.19
2024-10-30 P2002 Group 12 Rev 1 R01 PP1,2336.87,2336.87,0.97,0.00,0.00,0.00,101259.15,83636.04,84980.00,1.83,10.00,10.00,673.00,558.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.95,1.00,1.05,186.53,1.00,2024-10-30 10:55:46,54.55,55.61,54.55,157.42,4.33,1.00,10.00,0.00,0.00,1.14,0.00,1.00,50.52,50.52,10,44.00,44.00,43.31,57.70,1.00,202.07,0.00,0.00,0.00,1.08,43.49,51061,0.00,0.00,0.00,0.00,0.98,39978.00,0.96,2024-10-30 10:55:46,2024-10-30 10:55:46,0.02,0F5C981596CF11EF937150EBF6EE7050,84980.00,90041.66,54.03
