Name,Area (ABD) (µm²),Area (Filled) (µm²),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder) (µm³),Biovolume (P. Spheroid) (µm³),Biovolume (Sphere) (µm³),Calibration Factor,Calibration Image,Capture ID,Capture X (px),Capture Y (px),Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter (µm),Convexity,Date,Diameter (ABD) (µm),Diameter (ESD) (µm),Diameter (FD) (µm),Edge Gradient,Elapsed Time (s),Elongation,Feret Angle Max (°),Feret Angle Min (°),Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length (µm),Geodesic Thickness (µm),Group ID,Image Height (px),Image Width (px),Intensity,Length (µm),Particles Per Chain,Perimeter (µm),Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Sigma Intensity,Source Image,Sphere Complement (µm³),Sphere Count,Sphere Unknown (µm³),Sphere Volume (µm³),Sqrt Circularity,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD) (µm³),Volume (ESD) (µm³),Width (µm)
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,1705.14,1705.14,0.98,0.00,0.00,0.00,72434.36,52536.06,52966.97,1.83,2.00,2.00,410.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.91,1.00,1.10,163.31,1.00,2024-10-30 11:06:30,46.59,48.33,46.59,241.24,2.91,1.00,-20.00,-90.00,0.00,1.16,0.00,1.00,45.18,45.18,1,40.00,41.00,24.56,52.20,1.00,180.72,0.00,0.00,0.00,1.11,38.52,38723,0.00,0.00,0.00,0.00,0.95,17293.00,0.91,2024-10-30 11:06:30,2024-10-30 11:06:30,0.04,8F6E2C0796D011EF937150EBF6EE7050,52966.97,59122.64,46.71
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,1702.29,1702.29,0.96,0.00,0.00,0.00,73192.71,51885.76,52834.21,1.83,4.00,4.00,250.00,257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.90,1.00,1.11,163.40,1.00,2024-10-30 11:06:30,46.56,48.13,46.56,238.98,2.98,1.00,-65.00,-90.00,0.00,1.11,0.00,1.00,45.34,45.34,2,39.00,41.00,30.74,50.37,1.00,181.35,0.00,0.00,0.00,1.11,41.66,38724,0.00,0.00,0.00,0.00,0.95,21612.00,0.87,2024-10-30 11:06:30,2024-10-30 11:06:30,0.03,8F6E309E96D011EF937150EBF6EE7050,52834.21,58378.97,44.87
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,1991.87,1991.87,0.98,0.00,0.00,0.00,86468.24,66182.32,66873.66,1.83,6.00,6.00,672.00,206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.92,1.00,1.08,174.29,1.00,2024-10-30 11:06:30,50.36,51.74,50.36,133.19,3.06,1.00,30.00,0.00,0.00,1.13,0.00,1.00,47.93,47.93,3,42.00,42.00,49.32,54.03,1.00,191.71,0.00,0.00,0.00,1.10,43.55,38725,0.00,0.00,0.00,0.00,0.96,39656.00,0.92,2024-10-30 11:06:30,2024-10-30 11:06:30,0.03,8F6E34FE96D011EF937150EBF6EE7050,66873.66,72534.71,50.37
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,7906.75,7906.75,0.84,0.00,0.00,0.00,623059.50,480148.70,528884.91,1.83,8.00,8.00,623.00,588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.85,0.98,1.18,335.86,1.00,2024-10-30 11:06:30,100.34,103.08,100.34,221.51,3.16,1.00,5.00,-80.00,0.00,1.22,0.00,1.00,92.57,92.57,4,66.00,75.00,21.21,112.64,1.00,370.29,0.00,0.00,0.00,1.10,36.05,38726,0.00,0.00,0.00,0.00,0.92,58528.00,0.91,2024-10-30 11:06:30,2024-10-30 11:06:30,0.03,8F6E393E96D011EF937150EBF6EE7050,528884.91,573457.65,92.50
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,3265.07,3265.07,0.95,0.00,0.00,0.00,171063.70,136336.90,140346.85,1.83,10.00,10.00,806.00,1356.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.90,1.00,1.11,219.92,1.00,2024-10-30 11:06:30,64.48,65.99,64.48,179.56,3.16,1.00,-55.00,0.00,0.00,1.17,0.00,1.00,60.17,60.17,5,51.00,49.00,34.57,70.52,1.00,240.67,0.00,0.00,0.00,1.09,40.45,38726,0.00,0.00,0.00,0.00,0.95,42802.00,0.89,2024-10-30 11:06:30,2024-10-30 11:06:30,0.02,8F6E3D4896D011EF937150EBF6EE7050,140346.85,150453.73,63.19
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,7117.80,7117.80,0.89,0.00,0.00,0.00,542897.64,424203.02,451733.99,1.83,16.00,16.00,478.00,1386.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.84,0.99,1.18,318.69,1.00,2024-10-30 11:06:30,95.20,97.53,95.20,194.83,3.56,1.00,30.00,-45.00,0.00,1.17,0.00,1.00,88.42,88.42,6,69.00,66.00,25.05,103.49,1.00,353.67,0.00,0.00,0.00,1.11,33.24,38727,0.00,0.00,0.00,0.00,0.92,62748.00,0.87,2024-10-30 11:06:30,2024-10-30 11:06:30,0.02,8F6E4BC496D011EF937150EBF6EE7050,451733.99,485790.89,90.66
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,3820.80,3820.80,0.93,0.00,0.00,0.00,201247.96,170597.69,177662.63,1.83,18.00,18.00,404.00,1408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.08,234.90,1.00,2024-10-30 11:06:30,69.75,70.87,69.75,196.03,3.66,1.00,5.00,-45.00,0.00,1.17,0.00,1.00,63.52,63.52,7,52.00,54.00,29.69,74.18,1.00,254.06,0.00,0.00,0.00,1.08,34.35,38728,0.00,0.00,0.00,0.00,0.96,42284.00,0.95,2024-10-30 11:06:30,2024-10-30 11:06:30,0.02,8F6E4FE596D011EF937150EBF6EE7050,177662.63,186395.91,66.85
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,2741.18,2741.18,0.95,0.00,0.00,0.00,129129.89,105487.89,107961.55,1.83,28.00,28.00,262.00,517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,1.00,1.07,202.06,1.00,2024-10-30 11:06:30,59.08,60.60,59.08,208.77,4.48,1.00,-80.00,40.00,0.00,1.15,0.00,1.00,54.78,54.78,8,48.00,47.00,32.64,63.19,1.00,219.13,0.00,0.00,0.00,1.08,38.70,38729,0.00,0.00,0.00,0.00,0.97,34628.00,0.93,2024-10-30 11:06:30,2024-10-30 11:06:30,0.03,8F6E649596D011EF937150EBF6EE7050,107961.55,116497.96,55.86
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,2095.84,2095.84,0.97,0.00,0.00,0.00,90639.82,71155.90,72177.39,1.83,30.00,30.00,694.00,508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.93,1.00,1.07,178.85,1.00,2024-10-30 11:06:30,51.66,53.37,51.66,238.41,4.56,1.00,-35.00,0.00,0.00,1.15,0.00,1.00,48.69,48.69,9,43.00,43.00,31.19,55.86,1.00,194.75,0.00,0.00,0.00,1.09,39.04,38730,0.00,0.00,0.00,0.00,0.97,26200.00,0.92,2024-10-30 11:06:30,2024-10-30 11:06:30,0.03,8F6E68A796D011EF937150EBF6EE7050,72177.39,79599.34,52.20
2024-10-30 P1440 Group 2 Rev 7 R01 PP1,5908.92,5908.92,0.98,0.00,0.00,0.00,383859.11,337538.45,341684.62,1.83,39.00,39.00,414.00,1225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.90,1.00,1.12,289.98,1.00,2024-10-30 11:06:30,86.74,88.37,86.74,213.61,5.16,1.00,50.00,-20.00,0.00,1.15,0.00,1.00,78.77,78.77,10,63.00,62.00,25.60,90.66,1.00,315.08,0.00,0.00,0.00,1.09,33.79,38731,0.00,0.00,0.00,0.00,0.95,54070.00,0.94,2024-10-30 11:06:30,2024-10-30 11:06:30,0.02,8F6E7C6E96D011EF937150EBF6EE7050,341684.62,361395.28,85.17
